region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample
changdu-luolong,CMFD_changdu-luolong,2022-12-01 00:00,-3.1,0.09,1.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2022-12-01 00:00,-6.3,0.03,1.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2022-12-01 00:00,-11.1,0.0,2.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2022-12-01 00:00,-0.8,0.0,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2022-12-01 00:00,-2.1,0.0,1.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2022-12-01 00:00,-8.1,0.0,1.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2022-12-01 00:00,-7.1,0.0,3.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2022-12-01 00:00,-8.7,0.11,0.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2022-12-01 00:00,-7.7,0.0,3.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2022-12-01 00:00,-6.7,0.07,1.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2022-12-01 00:00,-7.4,0.07,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2022-12-01 00:00,-9.0,0.0,1.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2022-12-01 00:00,-8.9,0.03,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2022-12-01 00:00,-10.5,0.0,5.2,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2022-12-01 00:00,-11.0,0.01,2.9,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2022-12-01 00:00,-8.3,0.07,2.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2022-12-01 00:00,-8.4,0.08,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2022-12-01 00:00,-8.7,0.03,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2022-12-01 00:00,-8.5,0.01,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-01-01 00:00,-12.0,0.02,3.3,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-01-01 00:00,-9.0,0.04,2.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-01-01 00:00,-11.7,0.06,3.1,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-01-01 00:00,-12.6,0.01,3.5,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-01-01 00:00,-8.6,0.0,3.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-01-01 00:00,-1.1,0.0,1.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-01-01 00:00,-4.1,0.0,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-01-01 00:00,-6.8,0.0,1.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-01-01 00:00,-10.0,0.0,2.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-01-01 00:00,-0.6,0.0,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-01-01 00:00,-0.6,0.0,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-01-01 00:00,-7.0,0.0,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-01-01 00:00,-6.4,0.04,4.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-01-01 00:00,-10.3,0.04,1.8,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-01-01 00:00,-9.3,0.0,3.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-01-01 00:00,-8.2,0.12,1.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-01-01 00:00,-7.9,0.21,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-01-01 00:00,-9.1,0.02,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-01-01 00:00,-8.7,0.19,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-01-01 00:00,-12.1,0.01,4.8,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-01-01 00:00,-11.6,0.12,2.8,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-01-01 00:00,-9.7,0.1,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-01-01 00:00,-8.5,0.04,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-01-01 00:00,-8.4,0.17,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-01-01 00:00,-8.8,0.08,2.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-02-01 00:00,-10.3,0.03,3.4,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-02-01 00:00,-6.4,0.14,2.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-02-01 00:00,-9.2,0.18,3.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-02-01 00:00,-10.4,0.04,3.2,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-02-01 00:00,-7.1,0.0,3.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-02-01 00:00,2.0,0.32,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-02-01 00:00,-1.3,0.55,2.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-02-01 00:00,-3.8,0.55,1.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-02-01 00:00,-7.1,0.31,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-02-01 00:00,1.8,0.0,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-02-01 00:00,1.6,0.0,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-02-01 00:00,-4.7,0.0,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-02-01 00:00,-3.3,0.0,4.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-02-01 00:00,-7.7,0.46,1.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-02-01 00:00,-6.0,0.0,3.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-02-01 00:00,-4.7,0.42,1.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-02-01 00:00,-5.6,0.42,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-02-01 00:00,-5.4,0.31,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-02-01 00:00,-5.5,0.84,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-02-01 00:00,-7.8,0.3,4.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-02-01 00:00,-7.1,0.37,2.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-02-01 00:00,-6.4,0.32,2.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-02-01 00:00,-4.5,0.39,2.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-02-01 00:00,-3.6,0.63,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-02-01 00:00,-4.9,0.44,2.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-03-01 00:00,-5.3,0.34,3.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-03-01 00:00,-4.2,0.89,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-03-01 00:00,-9.5,1.23,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-03-01 00:00,-7.0,0.55,3.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-03-01 00:00,-5.6,0.36,3.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-03-01 00:00,4.6,0.18,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-03-01 00:00,0.8,0.59,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-03-01 00:00,-1.5,0.71,1.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-03-01 00:00,-4.2,0.46,2.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-03-01 00:00,3.3,0.18,2.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-03-01 00:00,3.3,0.16,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-03-01 00:00,-3.8,0.38,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-03-01 00:00,-1.7,0.02,4.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-03-01 00:00,-7.0,1.72,1.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-03-01 00:00,-3.2,0.0,2.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-03-01 00:00,-1.9,0.48,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-03-01 00:00,-3.1,0.6,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-03-01 00:00,-2.8,0.63,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-03-01 00:00,-3.2,1.47,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-03-01 00:00,-3.7,0.15,3.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-03-01 00:00,-4.1,0.69,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-03-01 00:00,-4.3,0.9,2.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-03-01 00:00,-2.6,1.14,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-03-01 00:00,-2.0,1.77,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-03-01 00:00,-1.9,1.03,2.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-04-01 00:00,0.4,0.41,3.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-04-01 00:00,-0.3,0.84,2.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-04-01 00:00,-5.9,0.91,2.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-04-01 00:00,-3.0,0.69,3.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-04-01 00:00,-0.4,0.16,3.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-04-01 00:00,8.1,0.16,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-04-01 00:00,4.6,1.13,2.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-04-01 00:00,2.2,0.83,1.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-04-01 00:00,-1.6,0.63,2.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-04-01 00:00,7.1,0.0,3.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-04-01 00:00,7.2,0.0,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-04-01 00:00,0.3,0.0,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-04-01 00:00,0.6,0.0,4.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-04-01 00:00,-3.1,1.68,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-04-01 00:00,0.7,0.12,3.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-04-01 00:00,3.1,0.49,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-04-01 00:00,0.5,0.64,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-04-01 00:00,2.4,0.69,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-04-01 00:00,2.2,1.4,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-04-01 00:00,1.5,0.73,5.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-04-01 00:00,1.1,1.24,3.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-04-01 00:00,0.0,0.46,2.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-04-01 00:00,2.3,0.74,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-04-01 00:00,3.6,1.93,2.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-04-01 00:00,2.7,1.46,3.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-05-01 00:00,3.9,0.86,3.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-05-01 00:00,3.2,0.93,2.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-05-01 00:00,-2.8,2.44,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-05-01 00:00,-0.0,0.96,2.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-05-01 00:00,4.9,0.3,3.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-05-01 00:00,11.9,0.31,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-05-01 00:00,8.2,0.7,3.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-05-01 00:00,5.6,1.3,1.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-05-01 00:00,1.8,0.99,2.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-05-01 00:00,10.1,0.0,3.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-05-01 00:00,9.5,0.0,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-05-01 00:00,2.8,0.0,2.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-05-01 00:00,2.9,0.0,4.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-05-01 00:00,0.4,0.68,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-05-01 00:00,3.8,0.0,3.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-05-01 00:00,5.4,1.61,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-05-01 00:00,4.5,1.35,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-05-01 00:00,5.8,3.88,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-05-01 00:00,5.0,3.47,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-05-01 00:00,5.0,2.75,4.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-05-01 00:00,4.0,4.22,3.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-05-01 00:00,3.8,1.54,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-05-01 00:00,6.1,2.03,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-05-01 00:00,6.8,3.42,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-05-01 00:00,5.4,4.64,3.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-06-01 00:00,7.3,2.3,3.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-06-01 00:00,8.4,3.18,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-06-01 00:00,4.7,3.68,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-06-01 00:00,5.8,3.07,2.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-06-01 00:00,9.1,2.0,2.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-06-01 00:00,15.6,4.12,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-06-01 00:00,13.1,2.34,2.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-06-01 00:00,10.0,5.24,1.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-06-01 00:00,5.1,6.25,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-06-01 00:00,15.6,0.91,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-06-01 00:00,14.6,1.35,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-06-01 00:00,7.9,0.25,2.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-06-01 00:00,9.5,0.95,4.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-06-01 00:00,4.7,2.01,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-06-01 00:00,9.1,1.17,3.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-06-01 00:00,8.4,3.7,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-06-01 00:00,8.4,2.85,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-06-01 00:00,8.5,3.83,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-06-01 00:00,7.5,4.22,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-06-01 00:00,8.8,2.89,3.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-06-01 00:00,7.6,2.93,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-06-01 00:00,6.9,4.24,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-06-01 00:00,9.3,4.12,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-06-01 00:00,8.5,4.41,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-06-01 00:00,8.6,3.22,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-07-01 00:00,8.4,4.16,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-07-01 00:00,10.2,4.69,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-07-01 00:00,9.1,4.55,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-07-01 00:00,9.2,4.25,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-07-01 00:00,9.0,3.85,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-07-01 00:00,16.1,2.88,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-07-01 00:00,14.8,2.93,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-07-01 00:00,11.8,3.48,0.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
