region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample,imported_at,n_grid_cells
yushu-chengduo,CMFD_regional_yushu-chengduo,2016-05-01 00:00,1.8,62.4,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.490700+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2016-05-01 00:00,1.5,59.9,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.490770+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2016-05-01 00:00,3.1,84.6,2.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.490834+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2016-05-01 00:00,3.9,108.0,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.490898+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2016-05-01 00:00,4.0,52.2,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.490964+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2016-05-01 00:00,4.5,127.1,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.491030+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2016-05-01 00:00,2.8,73.4,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.491101+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2016-05-01 00:00,5.0,75.1,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.491165+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2016-05-01 00:00,6.1,112.5,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.491231+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2016-05-01 00:00,5.7,86.1,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.491297+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2016-05-01 00:00,4.6,55.4,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.491359+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2016-06-01 00:00,6.6,99.7,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.498916+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2016-06-01 00:00,6.1,128.5,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.498999+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2016-06-01 00:00,4.5,122.8,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499082+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2016-06-01 00:00,4.1,63.9,3.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499197+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2016-06-01 00:00,7.0,100.4,3.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499267+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2016-06-01 00:00,8.2,108.8,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499329+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2016-06-01 00:00,5.5,109.0,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499385+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2016-06-01 00:00,7.5,136.0,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499441+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2016-06-01 00:00,7.7,101.7,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499499+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2016-06-01 00:00,7.0,130.7,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499559+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2016-06-01 00:00,8.5,85.0,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499618+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2016-06-01 00:00,6.6,65.5,4.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499675+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2016-06-01 00:00,8.4,31.5,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499760+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2016-06-01 00:00,14.7,118.8,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499840+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2016-06-01 00:00,6.3,33.8,3.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.499935+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2016-06-01 00:00,6.3,44.2,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500000+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2016-06-01 00:00,5.5,77.9,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500066+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2016-06-01 00:00,6.5,74.5,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500125+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2016-06-01 00:00,6.7,65.4,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500181+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2016-06-01 00:00,7.9,56.6,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500239+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2016-06-01 00:00,7.8,64.3,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500345+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2016-06-01 00:00,6.3,59.5,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500424+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2016-06-01 00:00,7.3,67.1,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500489+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2016-06-01 00:00,8.1,104.3,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500551+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2016-06-01 00:00,9.0,85.3,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500610+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2016-06-01 00:00,7.2,186.0,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.500669+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2016-07-01 00:00,8.6,117.5,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.508545+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2016-07-01 00:00,8.1,151.4,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.508626+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2016-07-01 00:00,7.3,136.7,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.508696+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2016-07-01 00:00,7.2,87.7,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.508820+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2016-07-01 00:00,8.9,172.3,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.508901+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2016-07-01 00:00,9.3,133.5,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.508965+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2016-07-01 00:00,7.3,95.7,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509032+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2016-07-01 00:00,8.8,123.9,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509096+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2016-07-01 00:00,8.7,155.1,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509158+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2016-07-01 00:00,7.7,186.6,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509222+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2016-07-01 00:00,9.2,131.9,3.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509281+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2016-07-01 00:00,7.3,131.3,3.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509399+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2016-07-01 00:00,8.9,79.0,3.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509530+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2016-07-01 00:00,14.6,201.2,1.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509622+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2016-07-01 00:00,8.3,61.1,3.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509757+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2016-07-01 00:00,7.7,92.2,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.509856+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2016-07-01 00:00,7.3,115.5,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510047+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2016-07-01 00:00,9.0,107.3,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510162+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2016-07-01 00:00,8.7,103.6,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510239+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2016-07-01 00:00,10.9,141.6,2.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510308+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2016-07-01 00:00,10.5,88.8,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510417+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2016-07-01 00:00,7.8,114.6,2.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510498+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2016-07-01 00:00,8.9,152.3,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510630+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2016-07-01 00:00,10.3,118.1,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510707+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2016-07-01 00:00,11.6,112.5,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510773+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2016-07-01 00:00,8.7,148.2,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.510836+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2016-08-01 00:00,8.4,75.7,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521166+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2016-08-01 00:00,8.6,77.7,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521259+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2016-08-01 00:00,8.1,42.8,2.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521338+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2016-08-01 00:00,7.6,51.6,3.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521531+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2016-08-01 00:00,8.3,73.5,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521640+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2016-08-01 00:00,11.0,27.4,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521708+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2016-08-01 00:00,8.8,16.5,1.9,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521768+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2016-08-01 00:00,10.7,23.9,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521828+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2016-08-01 00:00,10.5,37.8,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521893+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2016-08-01 00:00,7.3,94.6,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.521958+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2016-08-01 00:00,8.9,52.9,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522018+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2016-08-01 00:00,6.8,50.5,3.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522078+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2016-08-01 00:00,7.7,93.0,3.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522173+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2016-08-01 00:00,15.9,190.3,1.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522262+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2016-08-01 00:00,8.5,65.2,3.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522458+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2016-08-01 00:00,9.8,55.1,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522541+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2016-08-01 00:00,8.7,37.7,2.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522615+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2016-08-01 00:00,10.7,143.1,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522679+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2016-08-01 00:00,9.7,115.1,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522740+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2016-08-01 00:00,12.0,235.8,2.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522800+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2016-08-01 00:00,12.3,198.5,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522862+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2016-08-01 00:00,9.6,83.1,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522927+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2016-08-01 00:00,9.8,66.1,1.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.522988+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2016-08-01 00:00,11.7,55.1,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.523051+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2016-08-01 00:00,13.1,177.3,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.523106+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2016-08-01 00:00,9.6,61.5,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.523165+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2016-09-01 00:00,5.0,98.5,2.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.530658+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2016-09-01 00:00,4.1,102.9,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.530733+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2016-09-01 00:00,2.6,78.6,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.530801+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2016-09-01 00:00,1.4,69.9,2.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.530915+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2016-09-01 00:00,5.5,75.8,2.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.530991+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2016-09-01 00:00,5.3,147.8,1.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531053+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2016-09-01 00:00,3.8,136.4,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531111+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2016-09-01 00:00,5.2,151.0,1.6,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531168+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2016-09-01 00:00,4.9,134.6,1.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531229+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2016-09-01 00:00,5.5,55.7,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531292+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2016-09-01 00:00,7.2,50.4,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531352+00:00,77
rikaze-kangma,CMFD_regional_rikaze-kangma,2016-09-01 00:00,5.5,50.7,3.8,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531411+00:00,84
rikaze-zhongba,CMFD_regional_rikaze-zhongba,2016-09-01 00:00,5.6,28.0,3.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531501+00:00,702
shannan-cuona,CMFD_regional_shannan-cuona,2016-09-01 00:00,14.2,183.6,1.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531579+00:00,480
ali-gaize,CMFD_regional_ali-gaize,2016-09-01 00:00,3.0,45.2,3.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531671+00:00,1892
yushu-chengduo,CMFD_regional_yushu-chengduo,2016-09-01 00:00,2.6,64.1,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531733+00:00,323
yushu-zaduo,CMFD_regional_yushu-zaduo,2016-09-01 00:00,2.8,67.1,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531815+00:00,578
guoluo-maqin,CMFD_regional_guoluo-maqin,2016-09-01 00:00,3.5,67.2,2.0,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.531966+00:00,352
guoluo-jiuzhi,CMFD_regional_guoluo-jiuzhi,2016-09-01 00:00,4.0,76.2,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532063+00:00,150
haibei-gangcha,CMFD_regional_haibei-gangcha,2016-09-01 00:00,4.4,72.5,2.3,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532129+00:00,144
huangnan-zeku,CMFD_regional_huangnan-zeku,2016-09-01 00:00,4.3,69.9,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532191+00:00,112
ganzi-shiqu,CMFD_regional_ganzi-shiqu,2016-09-01 00:00,3.0,68.3,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532264+00:00,380
ganzi-seda,CMFD_regional_ganzi-seda,2016-09-01 00:00,4.9,129.8,1.9,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532329+00:00,208
aba-hongyuan,CMFD_regional_aba-hongyuan,2016-09-01 00:00,6.0,117.9,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532390+00:00,196
gannan-luqu,CMFD_regional_gannan-luqu,2016-09-01 00:00,6.0,79.8,2.2,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532448+00:00,80
linzhi-bayi,CMFD_regional_linzhi-bayi,2016-09-01 00:00,5.7,246.5,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.532506+00:00,144
naqu-bange,CMFD_regional_naqu-bange,2016-10-01 00:00,1.2,15.5,3.2,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541022+00:00,529
naqu-seni,CMFD_regional_naqu-seni,2016-10-01 00:00,0.4,31.2,2.1,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541094+00:00,280
naqu-nierong,CMFD_regional_naqu-nierong,2016-10-01 00:00,-1.7,34.1,2.6,0,中,中,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541156+00:00,187
naqu-anduo,CMFD_regional_naqu-anduo,2016-10-01 00:00,-4.1,18.1,3.4,0,中,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541276+00:00,1872
naqu-shenzha,CMFD_regional_naqu-shenzha,2016-10-01 00:00,0.9,10.6,3.5,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541349+00:00,440
changdu-karuo,CMFD_regional_changdu-karuo,2016-10-01 00:00,2.4,32.0,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541410+00:00,208
changdu-luolong,CMFD_regional_changdu-luolong,2016-10-01 00:00,0.4,28.7,2.4,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541468+00:00,140
changdu-leiwuqi,CMFD_regional_changdu-leiwuqi,2016-10-01 00:00,1.9,37.4,1.7,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541524+00:00,120
changdu-jiangda,CMFD_regional_changdu-jiangda,2016-10-01 00:00,1.7,48.4,1.5,0,低,低,低,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541581+00:00,256
rikaze-xietongmen,CMFD_regional_rikaze-xietongmen,2016-10-01 00:00,1.3,13.8,2.2,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541641+00:00,209
rikaze-jiangzi,CMFD_regional_rikaze-jiangzi,2016-10-01 00:00,3.9,5.3,3.4,0,低,低,中,tpdc,cmfd-regional-v0106,CMFD_V0106_regional,False,2026-06-28T16:29:29.541697+00:00,77
